winner,r_stance,b_stance,career_wins_diff,career_losses_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_diff,SApM_diff,sig_str_acc_diff,td_acc_diff,str_def_diff,td_def_diff,sub_avg_diff,td_avg_diff
Blue,Orthodox,Orthodox,8,0,-7,-5.079999999999984,-6.799999999999997,-5.0800000000000125,1.9300000000000002,2.01,0.050000000000000044,0.04999999999999999,-0.04999999999999993,0.04999999999999999,-0.6,-2.1100000000000003
Blue,Orthodox,Orthodox,-7,-7,-1,10.159999999999997,0,NA,-4.35,0.15999999999999925,-0.37,0.5,-0.2700000000000001,-0.86,0,0.8
Red,Southpaw,Southpaw,-7,-9,1,5.079999999999984,-4.540000000000006,2.5400000000000205,-1.5799999999999996,-0.20000000000000018,0,-0.23999999999999996,-0.009999999999999898,-0.010000000000000009,0.3,1.3199999999999998
Red,Orthodox,Orthodox,-13,-4,1,10.159999999999997,0,12.699999999999989,0.5099999999999998,-1.25,-0.07,0.11000000000000004,0.12,0.08999999999999997,0.8,0.45000000000000007
Blue,Orthodox,Southpaw,-5,6,-5,12.700000000000017,6.799999999999997,17.78,0.51,0.33000000000000007,-0.020000000000000018,0.21000000000000002,-0.08999999999999997,-0.04999999999999993,0.7,-2
Blue,Southpaw,Southpaw,-1,-1,1,0,6.799999999999997,-5.0800000000000125,-0.3099999999999996,1.8200000000000003,0.040000000000000036,-0.019999999999999962,-0.08999999999999997,0,-0.6000000000000001,1.3000000000000003
Blue,Orthodox,Orthodox,3,4,-3,-10.160000000000025,-4.539999999999999,5.0800000000000125,1.7499999999999996,1.7599999999999998,0.13,-0.08000000000000002,0.06999999999999995,0.18,-0.3,-0.12
Red,Switch,Orthodox,5,3,-1,5.079999999999984,0,NA,1.74,2.5,0.34,-0.75,-0.32999999999999996,0.14,2.5,-4.82
Red,Orthodox,Orthodox,3,3,0,0,0,NA,-0.2400000000000002,0.22999999999999998,-0.12,0.37,0.020000000000000018,0.1499999999999999,-0.10000000000000003,1
Blue,Orthodox,Southpaw,-5,-7,-4,-2.539999999999992,0,NA,-1.27,1.5499999999999998,-0.07999999999999996,0,-0.15999999999999998,0,0,0
Blue,Orthodox,Orthodox,6,3,1,5.079999999999984,-4.529999999999994,5.0800000000000125,0.9500000000000002,0.6799999999999997,-0.030000000000000027,0.020000000000000018,0,-0.06000000000000005,-0.3,-1.6400000000000001
Blue,Orthodox,Orthodox,-2,1,4,-17.78,0,-17.78,-1.6600000000000001,-0.3900000000000001,0.10000000000000003,-0.14,0.12,-0.04999999999999999,0.9000000000000001,-0.31999999999999995
Blue,Orthodox,Orthodox,-12,-1,4,-7.619999999999976,-6.799999999999997,-15.240000000000009,0.6199999999999999,0.21999999999999997,0.07999999999999996,0.04999999999999999,0.029999999999999916,0.32,0,-1.8099999999999998
Red,Orthodox,Southpaw,13,4,0,0,9.079999999999998,-2.5400000000000205,0.6600000000000001,0.9399999999999997,0.010000000000000009,-0.08999999999999997,-0.05999999999999994,-0.020000000000000018,-0.30000000000000004,0.31000000000000005
Blue,Switch,Orthodox,29,-5,5,0,6.799999999999997,7.619999999999976,-0.6199999999999997,-1.84,0.050000000000000044,-0.050000000000000044,-0.030000000000000027,-0.39,0.7,1.7600000000000002
Blue,Southpaw,Orthodox,-14,-5,1,0,0,NA,-0.26,1.05,-0.26000000000000006,-0.45999999999999996,-0.24,0.010000000000000009,-3,1.96
Red,Orthodox,Orthodox,-4,-9,-4,5.0800000000000125,9.079999999999998,12.699999999999989,-0.08000000000000007,-1.5699999999999998,-0.15999999999999998,0.03999999999999998,0.15000000000000002,0.13,-0.20000000000000007,1.5400000000000003
Red,Orthodox,Orthodox,-14,-9,7,0,0,0,-0.22999999999999998,-2.8699999999999997,-0.12,-0.14,0.13,-0.010000000000000009,-0.3999999999999999,-0.07000000000000028
Blue,Orthodox,Orthodox,-1,9,4,7.6200000000000045,0,10.159999999999997,0.45999999999999996,1.29,0.16000000000000003,-0.13999999999999996,-0.09999999999999998,0.26,-0.5,-1.99
Blue,Orthodox,Orthodox,-2,-1,3,0,-6.799999999999997,5.079999999999984,0.48,0.27,0.010000000000000009,0.050000000000000044,-0.009999999999999898,0.26,-0.09999999999999998,0.6099999999999999
Blue,Orthodox,Orthodox,-29,-9,-7,2.5400000000000205,6.799999999999997,0,1.37,0.22999999999999998,-0.030000000000000027,0.29,0.14999999999999997,0.33999999999999997,-1.1,3.4799999999999995
Blue,Orthodox,Orthodox,-16,-8,6,-7.6200000000000045,0,NA,-1.6999999999999997,0.5,-0.09000000000000002,-0.39,-0.16999999999999993,-0.75,0.5,0.7
Red,Orthodox,Orthodox,-6,-3,2,-12.700000000000017,0,NA,-0.5499999999999998,-2.1700000000000004,-0.09000000000000002,-0.4,0.020000000000000018,0.3,1.5,0.40000000000000013
Blue,Orthodox,Orthodox,-14,-4,0,-5.0800000000000125,0,0,0.27,-0.9500000000000002,-0.06,0.14,0.15000000000000002,0.15999999999999998,-0.29999999999999993,-1.4299999999999997
Blue,Orthodox,Southpaw,1,7,2,-5.0800000000000125,6.799999999999997,-2.539999999999992,0.6499999999999999,0.06999999999999984,0.10999999999999999,0.12,-0.04999999999999993,-0.14,0.30000000000000004,-0.10999999999999988
Red,Orthodox,Orthodox,2,0,3,-12.700000000000017,-4.540000000000006,-7.619999999999976,1.35,-1.9000000000000004,-0.010000000000000009,0.32,0.14,-0.08999999999999997,0.3,0.87
Red,Orthodox,Southpaw,-11,-2,6,-5.079999999999984,0,0,2.57,0.6499999999999999,0.06,-0.04999999999999999,0.020000000000000018,-0.17000000000000004,-0.2,-0.9600000000000001
Red,Open Stance,Southpaw,11,4,6,-5.0800000000000125,0,-10.159999999999997,1.6800000000000002,0.43999999999999995,0.020000000000000018,-0.25,-0.010000000000000009,0.37999999999999995,-0.10000000000000009,-1.17
Red,Orthodox,Orthodox,15,11,6,-10.159999999999997,0,-15.23999999999998,1.79,-0.7200000000000002,-0.06,-0.2,0.06999999999999995,-0.12,-0.9,-0.77
Red,Orthodox,Orthodox,9,2,9,12.699999999999989,0,NA,-0.6699999999999999,-6.5200000000000005,-0.15999999999999998,0.46,0.16999999999999998,0.7,0.1,3.25
Red,Orthodox,Orthodox,2,0,NA,10.159999999999997,0,NA,3.25,0.5499999999999998,0.12,-0.25,0.10999999999999999,0.35,-1.1,-1.47
Red,Southpaw,Orthodox,-3,1,1,7.619999999999976,-6.799999999999997,7.6200000000000045,1.3699999999999999,-2.7,0.020000000000000018,0.08000000000000002,0.26,0.41000000000000003,-1.5999999999999999,-0.55
Blue,Orthodox,Orthodox,-3,3,6,0,9.079999999999998,2.539999999999992,0.5,-0.04999999999999982,-0.030000000000000027,0.25,0.18000000000000005,0.15999999999999998,0.5999999999999999,-1.47
Blue,Orthodox,Orthodox,-1,1,0,5.079999999999984,0,7.6200000000000045,1.45,0.7199999999999998,0.10999999999999999,0.55,-0.010000000000000009,-0.14,-1.4,2.88
Blue,Orthodox,Orthodox,-9,0,5,5.0800000000000125,11.340000000000003,10.159999999999997,-2.8400000000000003,-0.2200000000000002,0.15000000000000002,0.10000000000000003,-0.06999999999999995,-0.25,0.09999999999999998,-1.23
Red,Orthodox,Orthodox,11,2,4,0,0,0,-0.77,-1.4799999999999998,-0.06,-0.12,-0.05999999999999994,-0.43000000000000005,-0.8,0.97
Red,Southpaw,Orthodox,13,4,-1,-2.539999999999992,0,-5.0800000000000125,0.98,1.03,-0.020000000000000018,-0.07,-0.06999999999999995,-0.16999999999999998,-0.3999999999999999,0.09000000000000008
Blue,Orthodox,Orthodox,7,4,2,5.0800000000000125,0,-5.079999999999984,-1.1,-0.9199999999999999,0.040000000000000036,0.009999999999999953,-0.010000000000000009,-0.37,0.6,-0.5299999999999998
Red,Orthodox,Orthodox,-7,-6,-3,5.079999999999984,1.3599999999999994,5.0800000000000125,0.7999999999999998,-0.7199999999999998,-0.08000000000000002,0.07,0,0.05999999999999994,-0.7000000000000001,-0.48
Red,Orthodox,Orthodox,1,4,-7,-5.079999999999984,-6.799999999999997,-2.539999999999992,1.79,0.69,-0.020000000000000018,-0.25,0.010000000000000009,0.37999999999999995,-1.5,0.33999999999999986
Blue,Orthodox,Southpaw,13,5,4,-2.539999999999992,-15.879999999999995,2.539999999999992,0.31000000000000005,0.7999999999999998,0.06,-0.12,-0.12,-0.13999999999999996,-1.2,-1.7799999999999998
Blue,Orthodox,Southpaw,0,-1,6,5.079999999999984,0,0,2.02,-1.48,0.45,-0.07,0.2,0.14,-1.3,-0.5899999999999999
Red,Orthodox,Orthodox,9,6,-5,-7.6200000000000045,0,-5.079999999999984,-0.27000000000000046,-0.3899999999999997,-0.18999999999999995,0.13,0.019999999999999907,0.20999999999999996,-0.4,0.36
Red,Orthodox,Southpaw,11,10,-2,10.159999999999997,0,5.0800000000000125,0.020000000000000018,-0.25,-0.07,-0.21999999999999997,-0.06999999999999995,-0.040000000000000036,0,-1.43
Red,Orthodox,Orthodox,-31,-14,-3,-5.0800000000000125,6.799999999999997,-12.700000000000017,1.41,-0.6000000000000001,-0.06,0.71,0.31000000000000005,0.44999999999999996,-1,1.32
Red,Orthodox,Orthodox,16,3,-3,7.619999999999976,6.799999999999997,0,1.23,-0.9100000000000001,-0.02999999999999997,-0.24000000000000005,0.08000000000000007,-0.29000000000000004,-0.7,-1.24
Blue,Orthodox,Orthodox,-7,-4,2,-5.0800000000000125,0,-2.539999999999992,-1.2000000000000002,0.77,-0.040000000000000036,-0.11000000000000004,-0.040000000000000036,-0.030000000000000027,-0.6,0.14
Blue,Orthodox,Orthodox,-10,-12,-12,2.539999999999992,0,2.539999999999992,0.6599999999999997,-1.0399999999999998,-0.04999999999999999,0.08000000000000002,0.020000000000000018,-0.09999999999999998,-0.6,0.8099999999999998
Blue,Orthodox,Orthodox,-7,2,2,5.079999999999984,0,0,0.020000000000000018,1.1399999999999997,-0.10000000000000003,-0.31000000000000005,-0.18999999999999995,-0.17999999999999994,2.0999999999999996,-1.0499999999999998
Blue,Southpaw,Orthodox,1,2,13,2.539999999999992,0,5.0800000000000125,0.02999999999999936,-1.7499999999999998,0.30999999999999994,0.43999999999999995,0.08999999999999997,-0.29999999999999993,-0.2,-0.3600000000000001
Red,Orthodox,Orthodox,8,3,1,-12.699999999999989,20.409999999999997,NA,-0.8399999999999999,-1.5599999999999996,0.08999999999999997,-0.7,0.10000000000000003,-0.74,2.5,-5.07
Red,Orthodox,Orthodox,2,-4,-3,0,0,NA,0.28,0.22999999999999998,0.07,-0.84,0.040000000000000036,-0.26999999999999996,5.1000000000000005,-0.22999999999999998
Red,Southpaw,Orthodox,11,3,NA,-12.699999999999989,0,-12.699999999999989,1.04,-0.41000000000000014,0.010000000000000009,-0.2,0.21000000000000002,-0.22999999999999998,-0.09999999999999998,-1.6800000000000002
Blue,Switch,Orthodox,-8,4,-1,7.6200000000000045,11.340000000000003,5.0800000000000125,-1.35,0.020000000000000462,-0.029999999999999916,-0.23999999999999994,-0.11000000000000004,0.39,0.5000000000000001,0.08000000000000002
Red,Southpaw,Southpaw,-17,0,-5,2.539999999999992,15.420000000000002,15.240000000000009,0.07000000000000028,1.95,-0.030000000000000027,0,-0.25,-0.24,1.7,1.83
Blue,Southpaw,Orthodox,0,5,7,0,0,2.539999999999992,-0.3899999999999997,0.95,-0.08000000000000002,0,-0.12,-0.18000000000000005,0.4,-2.73
Blue,Orthodox,Orthodox,-20,-11,0,-12.700000000000017,0,0,-1.7799999999999998,-0.3899999999999997,-0.06,-0.35000000000000003,-0.11999999999999994,-0.17000000000000004,-1.5,1.3499999999999999
Red,Orthodox,Southpaw,18,-5,8,-10.160000000000025,0,-7.6200000000000045,-3.16,-0.8300000000000001,-0.040000000000000036,0.13,-0.05999999999999994,-0.22999999999999998,-0.6,2.2699999999999996
Red,Orthodox,Orthodox,4,-1,3,0,4.540000000000006,0,-0.20999999999999996,-1.1999999999999997,0,0.25,0.08000000000000007,-0.040000000000000036,-0.2,0.14000000000000012
Red,Orthodox,Orthodox,-34,-7,-6,5.0800000000000125,0,2.539999999999992,1.22,-0.20999999999999996,0.04999999999999999,0.21000000000000002,0.040000000000000036,0.29,-1.0999999999999999,1.5299999999999998
Red,Switch,Orthodox,-5,-9,3,5.0800000000000125,36.290000000000006,17.78,-1.37,-2.4799999999999995,0.14,-0.18,0.09999999999999998,-0.19999999999999996,0.7,-0.48
Red,Orthodox,Orthodox,10,5,2,-12.699999999999989,-4.540000000000006,NA,0.8300000000000001,-1.9999999999999996,0.28,-0.08000000000000002,0.21000000000000002,0.62,1.5,3.0300000000000002
Blue,Orthodox,Southpaw,-3,-1,-4,10.159999999999997,4.540000000000006,NA,-0.49,0.29000000000000004,-0.31000000000000005,-0.55,0.08999999999999997,-0.45999999999999996,-0.3,-4.47
Red,Orthodox,Orthodox,-2,0,-8,-5.079999999999984,-6.799999999999997,NA,2.9800000000000004,1.3399999999999999,0.27,0.43,0.08000000000000007,-0.010000000000000009,0.09999999999999998,1.63
Blue,Orthodox,Orthodox,-4,7,3,-22.859999999999985,0,-22.860000000000014,1.96,0.41999999999999993,-0.010000000000000009,0.15000000000000002,-0.010000000000000009,0.31,-4,-1.61
Red,Orthodox,Orthodox,16,11,0,10.159999999999997,6.799999999999997,7.6200000000000045,0.96,0.2799999999999998,-0.020000000000000018,0.06,-0.039999999999999925,0.7,-3.3,-2.06
Blue,Orthodox,Orthodox,-6,3,4,-2.5400000000000205,0,-7.6200000000000045,-0.6200000000000001,-0.8900000000000001,-0.09000000000000002,0,0.12,0.10999999999999999,-1.9000000000000001,-1.0099999999999998
Red,Southpaw,Southpaw,4,3,0,-5.0800000000000125,0,0,1.01,0.6700000000000004,0.10999999999999999,-0.09000000000000002,-0.050000000000000044,-0.44000000000000006,0.8999999999999999,-2.5
Red,Orthodox,Orthodox,1,-5,0,12.699999999999989,-4.540000000000006,10.159999999999997,-0.6800000000000002,-0.20999999999999996,-0.07,0.010000000000000009,-0.030000000000000027,-0.37,1.8,-0.14
Red,Southpaw,Orthodox,7,6,2,0,0,10.159999999999997,1.87,0.6299999999999999,0.14999999999999997,0.2,0.08000000000000007,0.58,-1.3,-0.9099999999999999
Blue,Orthodox,Orthodox,3,0,0,-2.539999999999992,-9.079999999999998,-10.159999999999997,2.18,0.1200000000000001,0.019999999999999962,0.050000000000000044,0.040000000000000036,-0.22000000000000003,0,-1.07
Blue,Orthodox,Orthodox,-1,-1,0,0,9.079999999999998,-5.0800000000000125,1.6300000000000001,0.34999999999999987,-0.010000000000000009,0.27999999999999997,0.009999999999999898,0.38999999999999996,0.4,1
Red,Orthodox,Orthodox,-11,-4,5,-5.079999999999984,-6.799999999999997,-12.700000000000017,-0.8200000000000003,-0.3500000000000001,0,0.02999999999999997,0.020000000000000018,-0.020000000000000018,-0.5,-1.8099999999999998
Red,Orthodox,Orthodox,-6,2,-9,-2.539999999999992,0,0,0.28,0.33000000000000007,0.19,-0.03999999999999998,-0.15000000000000002,0.11000000000000004,2.8,2.3699999999999997
Red,Orthodox,Orthodox,1,0,-9,0,0,0,1.0299999999999998,-0.5700000000000003,0.10000000000000003,-0.4,0.08000000000000007,-0.29000000000000004,1.8,2.37
Red,Orthodox,Orthodox,7,-3,-3,-7.6200000000000045,-9.080000000000005,-5.0800000000000125,1.0100000000000002,-0.38000000000000034,-0.07999999999999996,-0.24000000000000005,0.08999999999999997,-0.08999999999999997,-0.2,1.1
Red,Orthodox,Orthodox,19,10,5,10.159999999999997,-6.800000000000011,NA,2.85,-0.8800000000000001,0.57,0.46,0.31999999999999995,0.58,0.5,2.78
Red,Southpaw,Orthodox,14,4,2,-5.0800000000000125,-6.799999999999997,-5.0800000000000125,-0.15999999999999992,-0.3900000000000001,-0.11000000000000004,-0.36,0.27,0.06999999999999995,1,1.4700000000000002
Blue,Southpaw,Orthodox,1,-1,3,2.5400000000000205,-4.540000000000006,10.159999999999997,0.4900000000000002,-0.79,0.08000000000000002,-0.13999999999999996,-0.030000000000000027,-0.21000000000000008,0.6000000000000001,-0.69
Red,Southpaw,Southpaw,0,2,-12,5.079999999999984,0,15.23999999999998,1.85,0.98,0.06,-0.18,-0.13,-0.06,-0.09999999999999987,-0.55
Red,Orthodox,Orthodox,10,8,-7,0,0,NA,1.14,0.22999999999999954,0.08000000000000002,0.34,0.13000000000000006,0.26,2,0.3500000000000001
Blue,Orthodox,Orthodox,-9,-1,3,7.6200000000000045,4.540000000000006,12.699999999999989,-0.9199999999999999,1.3200000000000003,-0.13999999999999996,-0.32,0.010000000000000009,0.31,-1.2,-3.3
Red,Orthodox,Southpaw,0,5,3,0,0,0,0.34999999999999987,1.3800000000000001,0.03999999999999998,0.08000000000000002,-0.19000000000000006,-0.19000000000000006,1.3,-1.1800000000000002
Blue,Orthodox,Orthodox,-3,-1,2,7.6200000000000045,0,7.6200000000000045,-0.3799999999999999,1.1600000000000001,-0.13,0.18,-0.020000000000000018,0.26999999999999996,0,-0.29000000000000004
Red,Orthodox,Southpaw,2,-5,8,-10.159999999999997,0,NA,2.12,0.33999999999999986,-0.040000000000000036,0.42,0.32,0.17999999999999994,0.2,3.08
Red,Southpaw,Southpaw,5,-4,2,2.5400000000000205,-9.079999999999998,10.160000000000025,-0.03000000000000025,0.9499999999999997,0.18,0.18000000000000005,-0.020000000000000018,0.029999999999999916,0.4,-3.31
Red,Orthodox,Orthodox,7,-8,6,7.6200000000000045,0,10.159999999999997,-1.12,-1.77,0.09000000000000002,-0.08999999999999997,-0.07999999999999996,-0.06999999999999995,0.5,2.89
Red,Orthodox,Southpaw,6,5,3,-2.539999999999992,0,0,-0.8399999999999999,-0.20000000000000018,-0.13999999999999996,0.010000000000000009,0.010000000000000009,0.12,0,1.18
Red,Switch,Orthodox,32,4,3,-7.6200000000000045,0,-2.5400000000000205,0.1200000000000001,0.16000000000000014,0.040000000000000036,0.12,-0.07999999999999996,0.03999999999999998,0,-0.79
Blue,Orthodox,Orthodox,1,5,7,-10.159999999999997,11.340000000000003,-10.160000000000025,-2.31,1.46,-0.10999999999999999,-0.22999999999999998,-0.10000000000000003,-0.16000000000000003,0,0.8399999999999999
Blue,Orthodox,Southpaw,-7,-2,-2,10.159999999999997,0,12.699999999999989,-1.5599999999999996,1.3399999999999999,-0.009999999999999953,0.020000000000000018,-0.15999999999999998,-0.38,3.1999999999999997,-1.9799999999999998
Blue,Switch,Orthodox,9,11,3,-12.700000000000017,0,-17.78,-1.7200000000000002,2.11,0.12,0.16000000000000003,-0.26999999999999996,-0.43999999999999995,0.4,3.01
Red,Southpaw,Orthodox,-1,0,-3,-2.5400000000000205,13.599999999999994,-2.5400000000000205,1.9700000000000002,2.4400000000000004,-0.11000000000000004,0.040000000000000036,0.07,-0.08999999999999997,0.3,-0.40000000000000036
Blue,Orthodox,Orthodox,-5,-9,4,-2.539999999999992,9.079999999999998,NA,-0.7800000000000002,0.9500000000000002,-0.04999999999999999,-0.34,-0.08999999999999997,-0.08999999999999997,-0.8,-1.45
Red,Orthodox,Orthodox,25,10,-1,12.699999999999989,2.269999999999996,7.6200000000000045,0.30000000000000027,1.58,0.12999999999999995,-0.2,0,0.050000000000000044,-0.5000000000000002,-2.6999999999999997
Blue,Orthodox,Orthodox,-31,-7,-8,12.700000000000017,6.799999999999997,12.700000000000017,2.11,1.62,0.06,0.10000000000000003,0.08000000000000002,0.41000000000000003,-0.8,-1.59
Red,Orthodox,Orthodox,0,-7,-17,10.159999999999997,19.5,25.400000000000006,2.39,0.6000000000000001,0.12999999999999995,-0.010000000000000009,0.050000000000000044,0.25,0.4,-1.32
Blue,Orthodox,Southpaw,-20,-6,4,-5.0800000000000125,6.799999999999997,-10.159999999999997,1.06,0.009999999999999787,0.13,-0.10000000000000003,-0.030000000000000027,-0.27,0.09999999999999998,1.19
Blue,Orthodox,Orthodox,-7,-2,2,-5.079999999999984,0,2.539999999999992,-0.3200000000000003,0.25,0.10999999999999999,0.020000000000000018,-0.08999999999999997,-0.32999999999999996,0,0.6600000000000001
Blue,Orthodox,Southpaw,-19,-6,-6,-2.5400000000000205,-4.540000000000006,-5.0800000000000125,-0.10000000000000009,-1.2200000000000002,0,-0.19,0.050000000000000044,-0.040000000000000036,0.09999999999999998,0.6400000000000001
Blue,Orthodox,Southpaw,-5,-2,-4,0,0,-2.539999999999992,2.0300000000000002,0.8299999999999998,0.02999999999999997,0.12,0.06999999999999995,-0.22000000000000003,-0.5,-1.8499999999999999
Blue,Orthodox,Southpaw,7,12,3,0,0,-2.539999999999992,-0.8999999999999999,1.0099999999999998,-0.04999999999999999,0.050000000000000044,-0.030000000000000027,-0.7,0.19999999999999996,-2.33
Blue,Orthodox,Orthodox,-11,-3,0,5.0800000000000125,0,2.539999999999992,-0.2200000000000002,-0.3999999999999999,0.02999999999999997,-0.29,-0.050000000000000044,-0.15000000000000002,0.3,-0.87
Red,Orthodox,Southpaw,-1,-3,2,-2.5400000000000205,9.079999999999998,2.5400000000000205,1.1999999999999997,-0.94,-0.030000000000000027,-0.12,0.04999999999999993,0.09999999999999998,-1.0999999999999999,-2.62
Blue,Orthodox,Orthodox,-6,2,5,0,-4.540000000000006,-7.6200000000000045,-0.10000000000000009,0.08000000000000007,-0.15000000000000002,-0.050000000000000044,0.010000000000000009,0.010000000000000009,-1.6,0.5300000000000002
Red,Orthodox,Orthodox,16,5,1,-12.699999999999989,0,-5.0800000000000125,-2.0599999999999996,2.9299999999999997,-0.07000000000000006,-0.03999999999999998,-0.10999999999999999,-0.32999999999999996,2.4,1.6400000000000001
Red,Orthodox,Orthodox,-7,1,-3,2.539999999999992,0,2.5400000000000205,-0.8500000000000001,-1.42,0.25,0.22000000000000003,-0.030000000000000027,0.18,0.5,2.48
Red,Southpaw,Orthodox,8,5,-5,2.539999999999992,6.799999999999997,-5.0800000000000125,-0.22999999999999998,-0.75,0.010000000000000009,-0.26000000000000006,-0.04999999999999993,-0.39,-0.19999999999999996,-1.1500000000000001
Red,Orthodox,Orthodox,5,-1,6,-2.539999999999992,0,-17.78,0,0.10999999999999988,-0.10000000000000003,0.09000000000000002,0.029999999999999916,-0.07999999999999996,1.0999999999999999,-0.98
Blue,Open Stance,Orthodox,11,3,0,-7.6200000000000045,0,-5.079999999999984,0.6100000000000003,0.1200000000000001,0.010000000000000009,-0.15000000000000002,0.05999999999999994,0.10999999999999999,0,-0.8
Red,Orthodox,Orthodox,-2,0,2,5.0800000000000125,0,2.539999999999992,0.1599999999999997,0.5800000000000001,-0.15999999999999998,-0.23000000000000004,0.040000000000000036,-0.15999999999999992,0.8,-0.5800000000000001
Red,Orthodox,Orthodox,-11,1,-7,5.079999999999984,-5.900000000000006,5.0800000000000125,1.5699999999999998,-0.9499999999999997,0.06,0.28,0.09999999999999998,0.72,-0.19999999999999996,1.13
Blue,Orthodox,Orthodox,3,5,-1,0,0,0,0,-2.6899999999999995,-0.14000000000000007,0.4,0.09000000000000002,-0.53,-1,-1.17
Red,Orthodox,Southpaw,8,9,1,7.6200000000000045,-9.079999999999998,-5.0800000000000125,0.6200000000000001,-0.29000000000000004,0.03999999999999998,-0.04999999999999999,-0.04999999999999993,0.23000000000000004,0.5999999999999999,-1.2
Red,Southpaw,Orthodox,1,-1,2,-5.079999999999984,0,-2.539999999999992,-0.25,-0.32999999999999985,-0.10000000000000003,0.22000000000000003,0.05999999999999994,0.29,0,0.41000000000000014
Blue,Orthodox,Southpaw,11,3,5,-2.5400000000000205,0,-7.6200000000000045,1.54,-0.06999999999999984,0.08999999999999997,0.56,0.10999999999999993,0.26,-2.5,-1.16
Red,Orthodox,Orthodox,-9,-3,6,0,24.950000000000003,-7.6200000000000045,0.79,-0.95,-0.030000000000000027,0.45999999999999996,0.44000000000000006,0.38999999999999996,-1.7,-0.6099999999999999
Red,Orthodox,Orthodox,14,7,-3,-2.539999999999992,0,-2.539999999999992,1.94,1.1100000000000003,-0.08000000000000002,-0.30000000000000004,0.05999999999999994,0.30999999999999994,0.4,-0.99
Blue,Orthodox,Orthodox,5,3,1,2.5400000000000205,-9.079999999999998,0,-0.43999999999999995,-0.8199999999999998,-0.06,0.10999999999999999,-0.020000000000000018,-0.29000000000000004,0.7,-1.82
Red,Southpaw,Orthodox,10,6,-6,-2.539999999999992,6.799999999999997,0,-0.73,0.3400000000000003,-0.10000000000000003,0.06999999999999995,-0.040000000000000036,-0.29999999999999993,0.30000000000000004,-2.6399999999999997
Blue,Southpaw,Orthodox,1,-2,2,2.5400000000000205,4.540000000000006,-5.0800000000000125,-0.7000000000000002,0.3599999999999999,0.10999999999999999,-0.020000000000000018,-0.010000000000000009,-0.050000000000000044,0.5,-0.19999999999999996
Blue,Orthodox,Orthodox,-2,-1,-6,7.619999999999976,6.799999999999997,NA,0.8000000000000003,0.41999999999999993,-0.07999999999999996,-0.37,0.040000000000000036,-0.08999999999999997,0,-0.74
Red,Orthodox,Orthodox,23,10,7,-7.6200000000000045,0,NA,0.79,0.040000000000000036,0.08000000000000002,-0.6699999999999999,0.10999999999999999,-0.49,-0.2999999999999998,0.9099999999999999
Red,Orthodox,Orthodox,0,-4,-6,-5.0800000000000125,6.799999999999997,-2.539999999999992,0.2999999999999998,0.009999999999999787,0.12,0.1,0.040000000000000036,0.33000000000000007,-0.8,-0.10999999999999999
Blue,Orthodox,Southpaw,-7,-6,-1,-7.619999999999976,6.799999999999997,NA,-2.13,4.01,-0.3,-0.54,-0.21000000000000002,-0.66,-0.8,-1.53
Red,Orthodox,Orthodox,18,10,-3,-2.539999999999992,0,NA,1.64,-1.17,0.14,-0.31,0.12000000000000005,-0.43000000000000005,-0.5,-1.73
Blue,Switch,Orthodox,-3,8,2,-5.0800000000000125,-11.340000000000003,-5.079999999999984,1.0099999999999998,0.020000000000000462,0.14000000000000007,-0.35000000000000003,0,0.25,0.9000000000000001,-0.69
Blue,Orthodox,Southpaw,-8,1,5,2.5400000000000205,9.079999999999998,0,-1.1299999999999994,0.6400000000000001,-0.09000000000000002,0.08999999999999997,-0.05999999999999994,0.18000000000000005,-0.7,-0.8700000000000001
Red,Southpaw,Orthodox,27,4,5,7.6200000000000045,-2.260000000000005,-2.5400000000000205,-0.6100000000000003,-1.6500000000000001,-0.020000000000000018,0.4,0.040000000000000036,0.020000000000000018,0.09999999999999998,0.19
Blue,Orthodox,Orthodox,-2,2,2,-2.539999999999992,0,5.0800000000000125,-1.5100000000000002,-1.2899999999999998,-0.02999999999999997,-0.09999999999999998,0.010000000000000009,-0.15000000000000002,-0.8,-0.44000000000000017
Red,Orthodox,Orthodox,0,-2,-5,5.079999999999984,18.14,2.539999999999992,2.66,2.8499999999999996,-0.04999999999999999,0.34,-0.030000000000000027,0.44999999999999996,-0.6,0.68
Red,Orthodox,Orthodox,13,10,5,5.0800000000000125,0,-2.539999999999992,-0.08999999999999986,-0.1299999999999999,-0.02999999999999997,-0.009999999999999953,-0.06999999999999995,-0.5,0.6,-1.1800000000000002
Blue,Orthodox,Southpaw,-2,-1,-3,-10.160000000000025,-4.540000000000006,-5.0800000000000125,-1.62,-1.2400000000000002,0.019999999999999962,0.13,0.040000000000000036,-0.20000000000000007,-0.09999999999999998,0.050000000000000044
Blue,Orthodox,Orthodox,5,2,4,-5.0800000000000125,0,5.0800000000000125,0.2200000000000002,-0.1299999999999999,-0.020000000000000018,0,0.05999999999999994,-0.10000000000000003,-0.9,-0.9299999999999999
Blue,Orthodox,Orthodox,9,4,0,-7.6200000000000045,0,5.079999999999984,-0.3699999999999999,1.1800000000000002,-0.10000000000000003,-0.18,0.07,-0.18000000000000005,0.1,-0.5900000000000001
Red,Orthodox,Southpaw,-10,-3,8,2.539999999999992,0,0,-0.32000000000000006,-0.8700000000000001,0.04999999999999999,-0.1,-0.07999999999999996,-0.10999999999999999,3.3,-0.26
